Source_object_id,Target_object_id,O2O_qualifier,Timestamp
tr1,Pcp7,Assigned truck for pickup plan,2024-06-04 15:29:14
tr45,Pcp8,Assigned truck for pickup plan,2024-06-04 15:35:05
tr27,Pcp4,Dropped truck from pickup plan,2024-06-04 15:37:46
tr17,Pcp4,Dropped truck from pickup plan,2024-06-04 15:42:16
tr5,Pcp1,Assigned truck for pickup plan,2024-06-04 16:00:47
tr25,Pcp1,Assigned truck for pickup plan,2024-06-04 16:32:43
tr13,Pcp1,Assigned truck for pickup plan,2024-06-04 17:17:12
tr8,Pcp1,Assigned truck for pickup plan,2024-06-04 18:07:46
tr34,Pcp8,Assigned truck for pickup plan,2024-06-04 19:03:34
Silo17,tr18,Aranged silo for truck,2024-06-05 07:18:36
tr4,Pcp7,Dropped truck from pickup plan,2024-06-05 07:48:57
tr27,Pcp7,Assigned truck for pickup plan,2024-06-05 07:57:04
tr19,Pcp8,Dropped truck from pickup plan,2024-06-05 07:57:56
tr28,Pcp8,Assigned truck for pickup plan,2024-06-05 08:19:16
tr22,Pcp7,Dropped truck from pickup plan,2024-06-05 08:31:53
tr39,Pcp7,Dropped truck from pickup plan,2024-06-05 08:50:30
tr17,Pcp1,Assigned truck for pickup plan,2024-06-05 09:22:57
tr20,Pcp1,Assigned truck for pickup plan,2024-06-05 09:23:47
Silo16,tr32,Aranged silo for truck,2024-06-05 09:35:00
Silo16,tr12,Aranged silo for truck,2024-06-05 09:50:12
Silo6,tr41,Aranged silo for truck,2024-06-05 09:52:38
Silo10,tr40,Aranged silo for truck,2024-06-05 09:57:03
tr50,Pcp8,Assigned truck for pickup plan,2024-06-05 10:16:45
tr49,Pcp8,Assigned truck for pickup plan,2024-06-05 10:41:10
tr24,Pcp7,Assigned truck for pickup plan,2024-06-05 10:55:47
tr22,Pcp8,Assigned truck for pickup plan,2024-06-05 11:07:04
tr9,Pcp8,Assigned truck for pickup plan,2024-06-05 11:16:15
tr19,Pcp7,Assigned truck for pickup plan,2024-06-05 12:00:47
tr29,Pcp1,Assigned truck for pickup plan,2024-06-05 12:22:09
tr10,Pcp7,Assigned truck for pickup plan,2024-06-05 12:27:26
tr39,Pcp1,Assigned truck for pickup plan,2024-06-05 12:35:03
tr4,Pcp1,Assigned truck for pickup plan,2024-06-05 12:50:19
tr30,Pcp8,Assigned truck for pickup plan,2024-06-05 12:54:37
Silo10,tr26,Aranged silo for truck,2024-06-05 13:32:53
tr15,Pcp7,Assigned truck for pickup plan,2024-06-05 13:35:40
Silo17,tr33,Aranged silo for truck,2024-06-05 13:45:12
Silo10,tr2,Aranged silo for truck,2024-06-05 13:57:47
tr46,Pcp2,Dropped truck from pickup plan,2024-06-05 14:13:21
Silo8,tr43,Aranged silo for truck,2024-06-05 14:21:54
tr7,Pcp7,Assigned truck for pickup plan,2024-06-05 14:52:57
tr48,Pcp7,Dropped truck from pickup plan,2024-06-05 14:54:34
Silo17,tr45,Aranged silo for truck,2024-06-05 15:31:57
tr42,Pcp7,Dropped truck from pickup plan,2024-06-05 15:40:07
Silo8,tr8,Aranged silo for truck,2024-06-05 16:22:13
Silo8,tr13,Aranged silo for truck,2024-06-05 16:27:11
tr46,Pcp7,Assigned truck for pickup plan,2024-06-05 16:32:31
tr36,Pcp1,Dropped truck from pickup plan,2024-06-05 16:51:21
Silo6,tr37,Aranged silo for truck,2024-06-05 16:59:07
tr21,Pcp7,Assigned truck for pickup plan,2024-06-05 17:10:56
tr35,Pcp8,Dropped truck from pickup plan,2024-06-05 17:28:50
tr38,Pcp7,Assigned truck for pickup plan,2024-06-05 17:30:37
Silo17,tr34,Aranged silo for truck,2024-06-05 17:33:00
tr14,Pcp1,Dropped truck from pickup plan,2024-06-05 18:34:20
tr31,Pcp8,Dropped truck from pickup plan,2024-06-05 19:32:49
Silo16,tr44,Aranged silo for truck,2024-06-06 08:22:07
Silo16,tr16,Aranged silo for truck,2024-06-06 08:44:28
tr11,Pcp3,Dropped truck from pickup plan,2024-06-06 08:50:52
Silo8,tr25,Aranged silo for truck,2024-06-06 09:38:50
tr5,Pcp7,Assigned truck for pickup plan,2024-06-06 09:50:01
Silo17,tr50,Aranged silo for truck,2024-06-06 10:17:38
Silo17,tr30,Aranged silo for truck,2024-06-06 10:54:10
Silo8,tr17,Aranged silo for truck,2024-06-06 11:30:24
tr32,Pcp7,Dropped truck from pickup plan,2024-06-06 12:00:34
Silo8,tr29,Aranged silo for truck,2024-06-06 14:13:08
tr47,Pcp7,Dropped truck from pickup plan,2024-06-06 14:39:09
Silo16,tr7,Aranged silo for truck,2024-06-06 15:23:14
Silo16,tr38,Aranged silo for truck,2024-06-06 16:21:04
tr41,Pcp2,Dropped truck from pickup plan,2024-06-06 16:27:24
tr45,Pcp8,Dropped truck from pickup plan,2024-06-06 16:53:00
Silo16,tr19,Aranged silo for truck,2024-06-06 17:59:18
tr33,Pcp8,Dropped truck from pickup plan,2024-06-06 18:17:41
tr26,Pcp4,Dropped truck from pickup plan,2024-06-07 07:50:45
tr6,Pcp1,Dropped truck from pickup plan,2024-06-07 09:01:58
tr34,Pcp8,Dropped truck from pickup plan,2024-06-07 12:46:45
tr25,Pcp1,Dropped truck from pickup plan,2024-06-07 13:25:40
Silo8,tr20,Aranged silo for truck,2024-06-07 13:46:34
tr50,Pcp8,Dropped truck from pickup plan,2024-06-07 16:54:55
tr17,Pcp1,Dropped truck from pickup plan,2024-06-07 17:37:51
tr44,Pcp7,Dropped truck from pickup plan,2024-06-07 18:20:11
tr2,Pcp4,Dropped truck from pickup plan,2024-06-10 07:47:21
tr8,Pcp1,Dropped truck from pickup plan,2024-06-10 09:07:11
tr37,Pcp2,Dropped truck from pickup plan,2024-06-10 10:16:06
tr16,Pcp7,Dropped truck from pickup plan,2024-06-10 10:46:21
tr29,Pcp1,Dropped truck from pickup plan,2024-06-10 13:48:57
tr7,Pcp7,Dropped truck from pickup plan,2024-06-10 15:15:52
tr30,Pcp8,Dropped truck from pickup plan,2024-06-10 15:42:51
tr12,Pcp7,Dropped truck from pickup plan,2024-06-10 15:59:00
tr20,Pcp1,Dropped truck from pickup plan,2024-06-11 07:18:43
tr43,Pcp1,Dropped truck from pickup plan,2024-06-11 09:35:15
tr38,Pcp7,Dropped truck from pickup plan,2024-06-11 13:18:55
tr40,Pcp4,Dropped truck from pickup plan,2024-06-11 13:40:49
tr18,Pcp8,Dropped truck from pickup plan,2024-06-11 16:46:51
tr13,Pcp1,Dropped truck from pickup plan,2024-06-12 09:35:47
tr19,Pcp7,Dropped truck from pickup plan,2024-06-12 10:31:25
