IoT_object_id,Object_id,IoT2O_qualifier,Timestamp
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-05-23 16:15:03
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-05-23 16:15:03
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-05-23 16:15:03
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-05-23 16:15:03
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-05-23 16:15:03
WS02,tr4,Weight sensor measuring loaded truck weight,2024-05-23 16:48:17
WS19,tr22,Weight sensor measuring empty truck weight,2024-05-23 16:54:25
WS04,tr37,Weight sensor measuring empty truck weight,2024-05-23 18:11:24
WS01,tr20,Weight sensor measuring loaded truck weight,2024-05-23 19:21:43
WS09,tr26,Weight sensor measuring empty truck weight,2024-05-24 07:56:43
WS02,tr39,Weight sensor measuring loaded truck weight,2024-05-24 08:08:27
WS13,tr44,Weight sensor measuring loaded truck weight,2024-05-24 08:21:12
WS15,tr8,Weight sensor measuring empty truck weight,2024-05-24 09:39:43
WS16,tr32,Weight sensor measuring empty truck weight,2024-05-24 09:47:26
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-05-24 09:54:20
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-05-24 09:54:20
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-05-24 09:54:20
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-05-24 09:54:20
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-05-24 09:54:20
WS10,tr14,Weight sensor measuring empty truck weight,2024-05-24 10:18:32
WS02,tr15,Weight sensor measuring empty truck weight,2024-05-24 10:48:45
WS04,tr1,Weight sensor measuring empty truck weight,2024-05-24 10:54:21
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-05-24 11:27:04
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-05-24 11:27:04
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-05-24 11:27:04
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-05-24 11:27:04
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-05-24 11:27:04
WS08,tr23,Weight sensor measuring empty truck weight,2024-05-24 11:51:03
Temp18,Silo18,Temperature sensor measuring silo temperature,2024-05-24 13:33:37
Humd18,Silo18,Humidity sensor measuring silo humidity,2024-05-24 13:33:37
GrainTemp52,Silo18,1st Grain Termperature sensor located in the silo,2024-05-24 13:33:37
GrainTemp53,Silo18,2nd Grain Termperature sensor located in the silo,2024-05-24 13:33:37
GrainTemp54,Silo18,3rd Grain Termperature sensor located in the silo,2024-05-24 13:33:37
Temp18,Silo18,Temperature sensor measuring silo temperature,2024-05-24 14:08:57
Humd18,Silo18,Humidity sensor measuring silo humidity,2024-05-24 14:08:57
GrainTemp52,Silo18,1st Grain Termperature sensor located in the silo,2024-05-24 14:08:57
GrainTemp53,Silo18,2nd Grain Termperature sensor located in the silo,2024-05-24 14:08:57
GrainTemp54,Silo18,3rd Grain Termperature sensor located in the silo,2024-05-24 14:08:57
WS01,tr43,Weight sensor measuring empty truck weight,2024-05-24 15:16:47
WS16,tr7,Weight sensor measuring empty truck weight,2024-05-24 15:39:50
WS14,tr11,Weight sensor measuring loaded truck weight,2024-05-24 15:50:31
WS07,tr13,Weight sensor measuring empty truck weight,2024-05-24 15:52:41
WS10,tr28,Weight sensor measuring empty truck weight,2024-05-24 16:03:01
WS19,tr3,Weight sensor measuring empty truck weight,2024-05-24 16:24:24
WS08,tr5,Weight sensor measuring empty truck weight,2024-05-24 16:44:49
WS02,tr40,Weight sensor measuring empty truck weight,2024-05-24 16:46:53
WS12,tr29,Weight sensor measuring empty truck weight,2024-05-24 18:32:50
WS05,tr21,Weight sensor measuring empty truck weight,2024-05-24 19:07:44
WS20,tr6,Weight sensor measuring empty truck weight,2024-05-27 07:36:15
WS04,tr49,Weight sensor measuring empty truck weight,2024-05-27 08:28:32
WS15,tr19,Weight sensor measuring empty truck weight,2024-05-27 08:49:24
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-05-27 08:55:38
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-05-27 08:55:38
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-05-27 08:55:38
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-05-27 08:55:38
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-05-27 08:55:38
WS01,tr38,Weight sensor measuring empty truck weight,2024-05-27 09:17:33
WS09,tr45,Weight sensor measuring empty truck weight,2024-05-27 09:49:01
WS03,tr48,Weight sensor measuring loaded truck weight,2024-05-27 10:11:02
WS07,tr50,Weight sensor measuring empty truck weight,2024-05-27 10:17:15
Temp11,Silo11,Temperature sensor measuring silo temperature,2024-05-27 10:46:09
Humd11,Silo11,Humidity sensor measuring silo humidity,2024-05-27 10:46:09
GrainTemp31,Silo11,1st Grain Termperature sensor located in the silo,2024-05-27 10:46:09
GrainTemp32,Silo11,2nd Grain Termperature sensor located in the silo,2024-05-27 10:46:09
GrainTemp33,Silo11,3rd Grain Termperature sensor located in the silo,2024-05-27 10:46:09
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-05-27 10:52:56
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-05-27 10:52:56
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-05-27 10:52:56
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-05-27 10:52:56
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-05-27 10:52:56
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-05-27 10:59:41
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-05-27 10:59:41
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-05-27 10:59:41
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-05-27 10:59:41
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-05-27 10:59:41
WS18,tr4,Weight sensor measuring empty truck weight,2024-05-27 11:16:55
WS19,tr39,Weight sensor measuring empty truck weight,2024-05-27 11:27:36
WS13,tr37,Weight sensor measuring loaded truck weight,2024-05-27 13:29:42
WS12,tr26,Weight sensor measuring loaded truck weight,2024-05-27 14:02:51
WS20,tr23,Weight sensor measuring empty truck weight,2024-05-27 14:14:23
WS03,tr16,Weight sensor measuring empty truck weight,2024-05-27 14:33:33
WS12,tr47,Weight sensor measuring loaded truck weight,2024-05-27 15:37:16
WS17,tr35,Weight sensor measuring empty truck weight,2024-05-27 15:43:37
WS18,tr44,Weight sensor measuring empty truck weight,2024-05-27 15:52:41
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-27 15:58:03
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-27 15:58:03
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-27 15:58:03
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-27 15:58:03
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-27 15:58:03
Temp10,Silo10,Temperature sensor measuring silo temperature,2024-05-27 16:21:09
Humd10,Silo10,Humidity sensor measuring silo humidity,2024-05-27 16:21:09
GrainTemp28,Silo10,1st Grain Termperature sensor located in the silo,2024-05-27 16:21:09
GrainTemp29,Silo10,2nd Grain Termperature sensor located in the silo,2024-05-27 16:21:09
GrainTemp30,Silo10,3rd Grain Termperature sensor located in the silo,2024-05-27 16:21:09
WS13,tr31,Weight sensor measuring loaded truck weight,2024-05-27 17:21:58
WS10,tr9,Weight sensor measuring empty truck weight,2024-05-27 17:53:40
WS02,tr13,Weight sensor measuring empty truck weight,2024-05-27 18:13:24
WS05,tr32,Weight sensor measuring empty truck weight,2024-05-27 18:49:58
WS11,tr42,Weight sensor measuring empty truck weight,2024-05-28 07:18:55
WS16,tr2,Weight sensor measuring empty truck weight,2024-05-28 08:16:53
WS15,tr12,Weight sensor measuring empty truck weight,2024-05-28 09:14:28
WS01,tr18,Weight sensor measuring loaded truck weight,2024-05-28 09:49:22
WS01,tr46,Weight sensor measuring loaded truck weight,2024-05-28 09:49:31
WS20,tr29,Weight sensor measuring empty truck weight,2024-05-28 09:49:58
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-28 09:56:50
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-28 09:56:50
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-28 09:56:50
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-28 09:56:50
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-28 09:56:50
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-05-28 10:27:09
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-05-28 10:27:09
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-05-28 10:27:09
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-05-28 10:27:09
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-05-28 10:27:09
WS08,tr10,Weight sensor measuring empty truck weight,2024-05-28 10:35:34
WS09,tr11,Weight sensor measuring empty truck weight,2024-05-28 10:48:41
WS15,tr8,Weight sensor measuring empty truck weight,2024-05-28 11:42:14
WS06,tr40,Weight sensor measuring loaded truck weight,2024-05-28 11:49:48
WS10,tr36,Weight sensor measuring empty truck weight,2024-05-28 11:56:57
WS04,tr27,Weight sensor measuring loaded truck weight,2024-05-28 12:44:00
WS18,tr34,Weight sensor measuring empty truck weight,2024-05-28 13:30:36
WS16,tr38,Weight sensor measuring empty truck weight,2024-05-28 13:33:36
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-28 13:39:05
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-28 13:39:05
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-28 13:39:05
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-28 13:39:05
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-28 13:39:05
WS01,tr41,Weight sensor measuring loaded truck weight,2024-05-28 13:50:03
WS06,tr50,Weight sensor measuring empty truck weight,2024-05-28 13:50:50
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-28 13:58:58
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-28 13:58:58
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-28 13:58:58
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-28 13:58:58
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-28 13:58:58
WS02,tr1,Weight sensor measuring empty truck weight,2024-05-28 14:32:28
WS04,tr15,Weight sensor measuring empty truck weight,2024-05-28 14:49:31
WS09,tr5,Weight sensor measuring loaded truck weight,2024-05-28 14:55:38
WS11,tr30,Weight sensor measuring loaded truck weight,2024-05-28 14:58:55
WS19,tr24,Weight sensor measuring loaded truck weight,2024-05-28 15:19:04
Temp18,Silo18,Temperature sensor measuring silo temperature,2024-05-28 15:31:05
Humd18,Silo18,Humidity sensor measuring silo humidity,2024-05-28 15:31:05
GrainTemp52,Silo18,1st Grain Termperature sensor located in the silo,2024-05-28 15:31:05
GrainTemp53,Silo18,2nd Grain Termperature sensor located in the silo,2024-05-28 15:31:05
GrainTemp54,Silo18,3rd Grain Termperature sensor located in the silo,2024-05-28 15:31:05
WS14,tr49,Weight sensor measuring empty truck weight,2024-05-28 15:59:12
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-28 16:01:28
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-28 16:01:28
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-28 16:01:28
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-28 16:01:28
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-28 16:01:28
WS08,tr22,Weight sensor measuring empty truck weight,2024-05-28 16:10:33
WS11,tr39,Weight sensor measuring empty truck weight,2024-05-28 16:46:18
WS20,tr19,Weight sensor measuring empty truck weight,2024-05-28 16:59:26
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-05-28 17:51:25
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-05-28 17:51:25
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-05-28 17:51:25
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-05-28 17:51:25
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-05-28 17:51:25
WS19,tr17,Weight sensor measuring loaded truck weight,2024-05-28 18:34:14
WS12,tr21,Weight sensor measuring loaded truck weight,2024-05-29 08:22:03
WS12,tr4,Weight sensor measuring empty truck weight,2024-05-29 08:42:47
WS20,tr26,Weight sensor measuring empty truck weight,2024-05-29 09:02:33
WS11,tr10,Weight sensor measuring empty truck weight,2024-05-29 09:41:14
WS18,tr37,Weight sensor measuring empty truck weight,2024-05-29 10:14:23
WS04,tr35,Weight sensor measuring loaded truck weight,2024-05-29 10:24:36
WS16,tr43,Weight sensor measuring empty truck weight,2024-05-29 10:25:44
WS07,tr33,Weight sensor measuring loaded truck weight,2024-05-29 10:32:07
WS01,tr48,Weight sensor measuring empty truck weight,2024-05-29 10:51:30
WS13,tr3,Weight sensor measuring empty truck weight,2024-05-29 11:03:58
WS17,tr6,Weight sensor measuring empty truck weight,2024-05-29 11:29:16
WS10,tr20,Weight sensor measuring empty truck weight,2024-05-29 11:34:41
WS02,tr28,Weight sensor measuring empty truck weight,2024-05-29 11:40:17
WS04,tr16,Weight sensor measuring empty truck weight,2024-05-29 11:45:26
WS19,tr44,Weight sensor measuring loaded truck weight,2024-05-29 12:11:01
Temp18,Silo18,Temperature sensor measuring silo temperature,2024-05-29 14:00:52
Humd18,Silo18,Humidity sensor measuring silo humidity,2024-05-29 14:00:52
GrainTemp52,Silo18,1st Grain Termperature sensor located in the silo,2024-05-29 14:00:52
GrainTemp53,Silo18,2nd Grain Termperature sensor located in the silo,2024-05-29 14:00:52
GrainTemp54,Silo18,3rd Grain Termperature sensor located in the silo,2024-05-29 14:00:52
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-05-29 14:01:02
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-05-29 14:01:02
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-05-29 14:01:02
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-05-29 14:01:02
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-05-29 14:01:02
WS19,tr18,Weight sensor measuring empty truck weight,2024-05-29 14:02:38
WS09,tr42,Weight sensor measuring empty truck weight,2024-05-29 14:15:54
WS17,tr47,Weight sensor measuring empty truck weight,2024-05-29 14:53:22
WS04,tr25,Weight sensor measuring loaded truck weight,2024-05-29 15:07:01
WS14,tr15,Weight sensor measuring empty truck weight,2024-05-29 15:33:48
WS06,tr49,Weight sensor measuring empty truck weight,2024-05-29 15:35:16
WS01,tr36,Weight sensor measuring loaded truck weight,2024-05-29 16:00:25
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-29 16:30:15
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-29 16:30:15
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-29 16:30:15
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-29 16:30:15
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-29 16:30:15
WS15,tr40,Weight sensor measuring empty truck weight,2024-05-29 16:47:48
WS13,tr22,Weight sensor measuring empty truck weight,2024-05-29 17:27:36
WS04,tr32,Weight sensor measuring empty truck weight,2024-05-29 17:44:52
WS18,tr30,Weight sensor measuring empty truck weight,2024-05-29 19:05:52
WS10,tr29,Weight sensor measuring loaded truck weight,2024-05-30 08:35:23
WS05,tr8,Weight sensor measuring empty truck weight,2024-05-30 08:45:26
WS10,tr2,Weight sensor measuring empty truck weight,2024-05-30 08:55:33
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-05-30 09:49:32
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-05-30 09:49:32
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-05-30 09:49:32
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-05-30 09:49:32
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-05-30 09:49:32
WS11,tr13,Weight sensor measuring empty truck weight,2024-05-30 10:09:55
WS17,tr24,Weight sensor measuring empty truck weight,2024-05-30 10:30:26
WS03,tr50,Weight sensor measuring empty truck weight,2024-05-30 10:49:02
WS07,tr46,Weight sensor measuring empty truck weight,2024-05-30 10:54:31
WS19,tr45,Weight sensor measuring loaded truck weight,2024-05-30 11:08:14
WS08,tr31,Weight sensor measuring empty truck weight,2024-05-30 11:10:49
WS01,tr5,Weight sensor measuring empty truck weight,2024-05-30 11:31:30
WS15,tr19,Weight sensor measuring empty truck weight,2024-05-30 12:04:21
WS06,tr14,Weight sensor measuring loaded truck weight,2024-05-30 12:08:43
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-30 13:52:32
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-30 13:52:32
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-30 13:52:32
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-30 13:52:32
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-30 13:52:32
WS12,tr7,Weight sensor measuring loaded truck weight,2024-05-30 14:17:03
WS16,tr9,Weight sensor measuring empty truck weight,2024-05-30 14:19:51
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-30 14:20:36
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-30 14:20:36
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-30 14:20:36
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-30 14:20:36
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-30 14:20:36
WS18,tr3,Weight sensor measuring empty truck weight,2024-05-30 14:34:44
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-05-30 14:37:35
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-05-30 14:37:35
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-05-30 14:37:35
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-05-30 14:37:35
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-05-30 14:37:35
WS20,tr39,Weight sensor measuring empty truck weight,2024-05-30 15:00:12
WS13,tr41,Weight sensor measuring empty truck weight,2024-05-30 15:58:53
WS14,tr28,Weight sensor measuring loaded truck weight,2024-05-30 16:13:02
WS03,tr16,Weight sensor measuring empty truck weight,2024-05-30 16:16:17
WS09,tr10,Weight sensor measuring loaded truck weight,2024-05-30 16:33:22
WS19,tr6,Weight sensor measuring empty truck weight,2024-05-30 16:54:43
WS12,tr47,Weight sensor measuring empty truck weight,2024-05-30 17:06:21
WS02,tr43,Weight sensor measuring loaded truck weight,2024-05-30 17:14:49
WS11,tr21,Weight sensor measuring empty truck weight,2024-05-30 17:40:09
WS05,tr27,Weight sensor measuring empty truck weight,2024-05-30 17:44:00
WS14,tr44,Weight sensor measuring empty truck weight,2024-05-30 17:52:14
WS02,tr38,Weight sensor measuring empty truck weight,2024-05-30 18:04:54
WS04,tr37,Weight sensor measuring empty truck weight,2024-05-30 18:27:13
WS08,tr33,Weight sensor measuring empty truck weight,2024-05-30 19:04:05
WS10,tr32,Weight sensor measuring loaded truck weight,2024-05-31 08:00:08
WS09,tr48,Weight sensor measuring empty truck weight,2024-05-31 08:08:29
WS16,tr1,Weight sensor measuring empty truck weight,2024-05-31 08:29:39
WS01,tr20,Weight sensor measuring empty truck weight,2024-05-31 09:20:53
Temp6,Silo6,Temperature sensor measuring silo temperature,2024-05-31 09:58:45
Humd6,Silo6,Humidity sensor measuring silo humidity,2024-05-31 09:58:45
GrainTemp16,Silo6,1st Grain Termperature sensor located in the silo,2024-05-31 09:58:45
GrainTemp17,Silo6,2nd Grain Termperature sensor located in the silo,2024-05-31 09:58:45
GrainTemp18,Silo6,3rd Grain Termperature sensor located in the silo,2024-05-31 09:58:45
Temp19,Silo19,Temperature sensor measuring silo temperature,2024-05-31 10:20:57
Humd19,Silo19,Humidity sensor measuring silo humidity,2024-05-31 10:20:57
GrainTemp55,Silo19,1st Grain Termperature sensor located in the silo,2024-05-31 10:20:57
GrainTemp56,Silo19,2nd Grain Termperature sensor located in the silo,2024-05-31 10:20:57
GrainTemp57,Silo19,3rd Grain Termperature sensor located in the silo,2024-05-31 10:20:57
WS08,tr35,Weight sensor measuring empty truck weight,2024-05-31 10:44:50
WS11,tr25,Weight sensor measuring empty truck weight,2024-05-31 10:52:28
WS04,tr23,Weight sensor measuring loaded truck weight,2024-05-31 11:12:16
WS19,tr40,Weight sensor measuring empty truck weight,2024-05-31 11:25:48
WS14,tr42,Weight sensor measuring empty truck weight,2024-05-31 11:27:49
Temp10,Silo10,Temperature sensor measuring silo temperature,2024-05-31 11:36:07
Humd10,Silo10,Humidity sensor measuring silo humidity,2024-05-31 11:36:07
GrainTemp28,Silo10,1st Grain Termperature sensor located in the silo,2024-05-31 11:36:07
GrainTemp29,Silo10,2nd Grain Termperature sensor located in the silo,2024-05-31 11:36:07
GrainTemp30,Silo10,3rd Grain Termperature sensor located in the silo,2024-05-31 11:36:07
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-05-31 11:43:02
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-05-31 11:43:02
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-05-31 11:43:02
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-05-31 11:43:02
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-05-31 11:43:02
WS05,tr29,Weight sensor measuring empty truck weight,2024-05-31 11:46:08
WS12,tr12,Weight sensor measuring loaded truck weight,2024-05-31 12:01:37
WS06,tr31,Weight sensor measuring empty truck weight,2024-05-31 13:32:50
WS03,tr4,Weight sensor measuring empty truck weight,2024-05-31 15:12:45
WS15,tr36,Weight sensor measuring empty truck weight,2024-05-31 15:21:27
WS10,tr7,Weight sensor measuring empty truck weight,2024-05-31 15:29:37
WS17,tr15,Weight sensor measuring empty truck weight,2024-05-31 15:40:20
WS08,tr50,Weight sensor measuring empty truck weight,2024-05-31 15:55:09
Temp17,Silo17,Temperature sensor measuring silo temperature,2024-05-31 16:09:09
Humd17,Silo17,Humidity sensor measuring silo humidity,2024-05-31 16:09:09
GrainTemp49,Silo17,1st Grain Termperature sensor located in the silo,2024-05-31 16:09:09
GrainTemp50,Silo17,2nd Grain Termperature sensor located in the silo,2024-05-31 16:09:09
GrainTemp51,Silo17,3rd Grain Termperature sensor located in the silo,2024-05-31 16:09:09
WS11,tr26,Weight sensor measuring empty truck weight,2024-05-31 16:52:31
WS16,tr34,Weight sensor measuring loaded truck weight,2024-05-31 17:07:20
WS01,tr39,Weight sensor measuring empty truck weight,2024-05-31 17:19:32
WS12,tr11,Weight sensor measuring loaded truck weight,2024-05-31 17:34:02
WS16,tr9,Weight sensor measuring empty truck weight,2024-05-31 17:57:10
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-05-31 17:58:33
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-05-31 17:58:33
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-05-31 17:58:33
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-05-31 17:58:33
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-05-31 17:58:33
WS14,tr45,Weight sensor measuring empty truck weight,2024-05-31 18:19:56
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-03 07:32:38
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-03 07:32:38
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-03 07:32:38
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-03 07:32:38
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-03 07:32:38
WS17,tr30,Weight sensor measuring empty truck weight,2024-06-03 07:34:27
WS13,tr17,Weight sensor measuring empty truck weight,2024-06-03 09:19:04
WS06,tr2,Weight sensor measuring empty truck weight,2024-06-03 09:38:35
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-03 09:46:57
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-03 09:46:57
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-03 09:46:57
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-03 09:46:57
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-03 09:46:57
Temp8,Silo8,Temperature sensor measuring silo temperature,2024-06-03 10:25:05
Humd8,Silo8,Humidity sensor measuring silo humidity,2024-06-03 10:25:05
GrainTemp22,Silo8,1st Grain Termperature sensor located in the silo,2024-06-03 10:25:05
GrainTemp23,Silo8,2nd Grain Termperature sensor located in the silo,2024-06-03 10:25:05
GrainTemp24,Silo8,3rd Grain Termperature sensor located in the silo,2024-06-03 10:25:05
WS12,tr22,Weight sensor measuring empty truck weight,2024-06-03 10:28:50
WS19,tr37,Weight sensor measuring empty truck weight,2024-06-03 11:04:03
WS05,tr41,Weight sensor measuring empty truck weight,2024-06-03 11:44:37
WS10,tr44,Weight sensor measuring loaded truck weight,2024-06-03 11:46:00
WS17,tr33,Weight sensor measuring empty truck weight,2024-06-03 12:23:39
Temp10,Silo10,Temperature sensor measuring silo temperature,2024-06-03 12:26:26
Humd10,Silo10,Humidity sensor measuring silo humidity,2024-06-03 12:26:26
GrainTemp28,Silo10,1st Grain Termperature sensor located in the silo,2024-06-03 12:26:26
GrainTemp29,Silo10,2nd Grain Termperature sensor located in the silo,2024-06-03 12:26:26
GrainTemp30,Silo10,3rd Grain Termperature sensor located in the silo,2024-06-03 12:26:26
WS14,tr49,Weight sensor measuring empty truck weight,2024-06-03 13:20:40
WS02,tr18,Weight sensor measuring empty truck weight,2024-06-03 13:46:34
WS03,tr24,Weight sensor measuring empty truck weight,2024-06-03 14:08:20
Temp16,Silo16,Temperature sensor measuring silo temperature,2024-06-03 14:16:27
Humd16,Silo16,Humidity sensor measuring silo humidity,2024-06-03 14:16:27
GrainTemp46,Silo16,1st Grain Termperature sensor located in the silo,2024-06-03 14:16:27
GrainTemp47,Silo16,2nd Grain Termperature sensor located in the silo,2024-06-03 14:16:27
GrainTemp48,Silo16,3rd Grain Termperature sensor located in the silo,2024-06-03 14:16:27
WS15,tr32,Weight sensor measuring empty truck weight,2024-06-03 14:29:44
WS19,tr10,Weight sensor measuring empty truck weight,2024-06-03 14:51:30
WS04,tr48,Weight sensor measuring empty truck weight,2024-06-03 16:04:34
WS01,tr29,Weight sensor measuring empty truck weight,2024-06-03 16:35:27
WS05,tr16,Weight sensor measuring empty truck weight,2024-06-03 16:43:05
WS16,tr21,Weight sensor measuring empty truck weight,2024-06-03 16:53:06
WS11,tr23,Weight sensor measuring empty truck weight,2024-06-03 17:41:24
WS13,tr13,Weight sensor measuring empty truck weight,2024-06-03 17:58:55
WS02,tr43,Weight sensor measuring empty truck weight,2024-06-04 08:06:31
WS17,tr31,Weight sensor measuring empty truck weight,2024-06-04 08:42:44
WS20,tr36,Weight sensor measuring empty truck weight,2024-06-04 08:47:22
WS03,tr8,Weight sensor measuring loaded truck weight,2024-06-04 09:35:42
